sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
KUUR_0000001697,*Atezolizumab - Paclitaxel - vanaf 2e cyclus,5,,0.49,UNCHECKED,UNREVIEWED,,0,35804321,nab-Paclitaxel and Atezolizumab,Regimen,MAPS_TO,"nab-Paclitaxel ipv Paclitaxel; 'nab' = nanoparticle albumine-bound; verschil is albumine-binding ipv solvent, wd minder nevenwerkingen. nab-P merk = Abraxane, dus ev eens checken dan is dit juist, anders custom concept nodig",<auto>,1639989142383,
KUUR_0000001437,*ST KEYNOTE 671 - Pembrolizumab/Placebo 200 mg,77,,0.42,UNCHECKED,UNREVIEWED,,0,911936,AC and Pembrolizumab,Regimen,MAPS_TO,,<auto>,1639989142512,
KUUR_ZH00000239,*Mitomycine 40 mg blaasspoeling Q1W,7,,0.20,APPROVED,EQUAL,Louise,1639990596081,35804136,Mitomycin monotherapy,Regimen,MAPS_TO,,Louise,1639990592858,
KUUR_ZH00001218,SMOFKABIVEN PERI+ Vitalipid + Soluvit + Addaven over 24 u,2,,0.20,APPROVED,EQUAL,Louise,1639991002278,0,Unmapped,,MAPS_TO,,,0,
KUUR_0000001763,*Pembrolizumab 400 mg Q6W,108,,0.49,APPROVED,EQUAL,Louise,1639990658274,35803678,Pembrolizumab monotherapy,Regimen,MAPS_TO,,Louise,1639990654985,
KUUR_0000002018,*Epirubicine blaasspoeling Q1W,6,,0.35,APPROVED,EQUAL,Louise,1639990309137,35804228,Epirubicin monotherapy,Regimen,MAPS_TO,,<auto>,1639989142939,
KUUR_ZH00001039,*Atezolizumab - vanaf 2e Cyclus,647,,0.44,APPROVED,EQUAL,Louise,1639989608181,35804138,Atezolizumab monotherapy,Regimen,MAPS_TO,,<auto>,1639989142948,
KUUR_0000001513,*Cisplatine-Etoposide -atezolizumab 1e cyclus (Opname),2,,0.39,UNCHECKED,UNREVIEWED,,0,35806941,Carboplatin and Etoposide (CE) and Atezolizumab,Regimen,MAPS_TO,,<auto>,1639989143066,
KUUR_0000001483,*ST KEYNOTE 671 Pembrolizumab/Placebo -Cisplatine-Pemetrexed,8,,0.48,UNCHECKED,UNREVIEWED,,0,35806412,"Cisplatin, Pemetrexed, Pembrolizumab",Regimen,MAPS_TO,,<auto>,1639989143072,
KUUR_ZH00000578,*Cyclofosfamide Hoge Dosis Dag 3-4 na SCT,1,,0.31,APPROVED,EQUAL,Louise,1639990128328,35803690,Cyclophosphamide monotherapy,Regimen,MAPS_TO,,Louise,1639990127033,
KUUR_0000001882,ST COV-AID  Siltuximab 11 mg/kg,1,,0.37,APPROVED,EQUAL,Louise,1639990971491,35804521,Siltuximab monotherapy,Regimen,MAPS_TO,,<auto>,1639989143360,
KUUR_0000001418,*Onivyde-Folinezuur-5-FU,12,,0.24,APPROVED,EQUAL,Louise,1639990620367,35804778,IFL,Regimen,MAPS_TO,,Louise,1639990619560,
KUUR_0000002283,*Atezolizumab - vanaf 2e Cyclus Q4W,2,,0.38,APPROVED,EQUAL,Louise,1639989608613,35804138,Atezolizumab monotherapy,Regimen,MAPS_TO,,<auto>,1639989143422,
KUUR_0000001273,*Epirubicine blaasspoeling Q4W,17,,0.35,APPROVED,EQUAL,Louise,1639990309137,35804228,Epirubicin monotherapy,Regimen,MAPS_TO,,<auto>,1639989143465,
KUUR_0000001436,*ST KEYNOTE 671 Pembrolizumab/Placebo-Cisplatine-Gemcitabine,26,,0.38,UNCHECKED,UNREVIEWED,,0,912081,Cisplatin and Gemcitabine (GC) and Atezolizumab,Regimen,MAPS_TO,,<auto>,1639989143578,
KUUR_ZH00000117,*Cyramza Mono,12,,0.17,APPROVED,EQUAL,Louise,1639990148671,35805372,Ramucirumab monotherapy,Regimen,MAPS_TO,,Louise,1639990147684,
KUUR_ZH00000274,*Paclitaxel Weekly 80 - 3/4W,8,,0.54,APPROVED,EQUAL,Louise,1639990627217,35804166,Paclitaxel monotherapy,Regimen,MAPS_TO,,<auto>,1639989143803,
KUUR_ZH00000160,*Folfiri,7,,0.59,APPROVED,EQUAL,Louise,1639990318291,35804761,FOLFIRI,Regimen,MAPS_TO,,<auto>,1639989143815,
KUUR_0000001287,Topotecan 2.3mg/m² oraal d1-d5,42,,0.17,APPROVED,EQUAL,Louise,1639990964456,35804433,Topotecan monotherapy,Regimen,MAPS_TO,,Louise,1639990962954,
KUUR_0000001330,*ST Nivolumab stalen 3 mg/kg Q2W,24,,0.30,APPROVED,EQUAL,Louise,1639994605108,35803677,Nivolumab monotherapy,Regimen,MAPS_TO,,Louise,1639994604423,
KUUR_ZH00000251,*Nivolumab 240 mg Q2W,334,,0.31,APPROVED,EQUAL,Louise,1639990607049,35803677,Nivolumab monotherapy,Regimen,MAPS_TO,,<auto>,1639989144094,
KUUR_0000001435,*Pembrolizumab -Cisplatine-Pemetrexed,171,,0.63,APPROVED,EQUAL,Louise,1639990800034,35806412,"Cisplatin, Pemetrexed, Pembrolizumab",Regimen,MAPS_TO,,<auto>,1639989144143,
KUUR_0000001854,Lonquex Q3W,15,,0.03,UNCHECKED,UNREVIEWED,,0,35803462,"IC and Norethandrolone/6-MP, MTX, Norethandrolone",Regimen,MAPS_TO,,<auto>,1639989144156,
KUUR_ZH00000168,*Folfirinox-Avastin + Aloxi,12,,0.41,UNCHECKED,UNREVIEWED,,0,35804771,FOLFIRINOX,Regimen,MAPS_TO,Aloxi is een anti-emeticum (tegen misselijkheid en braken). dus enkel controle van chemo-neveneffect: Ev. custom concept. maar Aloxi behandelt kanker niet. ,<auto>,1639989144196,
KUUR_0000001301,*Nivolumab 480 mg Q4W,24,,0.30,APPROVED,EQUAL,Louise,1639990607049,35803677,Nivolumab monotherapy,Regimen,MAPS_TO,,<auto>,1639989144321,
KUUR_0000001855,Lonquex Q4W,6,,0.03,UNCHECKED,UNREVIEWED,,0,35803462,"IC and Norethandrolone/6-MP, MTX, Norethandrolone",Regimen,MAPS_TO,,<auto>,1639989144385,
KUUR_0000001534,*Folfox 4 Cycli,12,,0.48,APPROVED,EQUAL,Louise,1639990343539,35806596,FOLFOX,Regimen,MAPS_TO,,<auto>,1639989144392,
KUUR_ZH00001082,MTX = Methotrexaat = Ledertrexaat 15 mg IM,20,,0.25,APPROVED,EQUAL,Louise,1639991030608,35804095,Methotrexate monotherapy,Regimen,MAPS_TO,,Louise,1639991027665,
KUUR_ZH00001078,MTX = Methotrexaat = Ledertrexaat 7.5 mg IM,10,,0.24,APPROVED,EQUAL,Louise,1639991030608,35804095,Methotrexate monotherapy,Regimen,MAPS_TO,,Louise,1639991027665,
KUUR_0000001987,Remdesivir 5 dagen behandeling,1,,0.26,UNCHECKED,UNREVIEWED,,0,35806062,VMD,Regimen,MAPS_TO,,<auto>,1639989145279,
KUUR_ZH00000162,*Folfiri-Bevacizumab,12,,0.24,APPROVED,EQUAL,Louise,1639991030608,35804770,FOLFIRI and Bevacizumab,Regimen,MAPS_TO,,Louise,1639991027665,
KUUR_0000002248,*Pembrolizumab - Folfox,2,,0.24,UNCHECKED,UNREVIEWED,,0,0,,Regimen,MAPS_TO,,Louise,1639991027665,
KUUR_ZH00000171,*Folfox,12,,0.48,APPROVED,EQUAL,Louise,1639990343539,35806596,FOLFOX,Regimen,MAPS_TO,,<auto>,1639989144392,
KUUR_0000002198,*ST Ipilimumab MNP+ Nivolumab,4,,0.30,APPROVED,EQUAL,Louise,1639994605108,35804435,Ipilimumab and Nivolumab,Regimen,MAPS_TO,,Louise,1639994604423,
KUUR_0000002315,SOTROVIMAB,3,,0.24,UNCHECKED,UNREVIEWED,,0,0,,Regimen,MAPS_TO,Blijkbaar een soort covid medicijn,Louise,1639991027665,
KUUR_0000002188,*ST Ipilimumab MNP+ Nivolumab,9,,0.30,APPROVED,EQUAL,Louise,1639994605108,35804435,Ipilimumab and Nivolumab,Regimen,MAPS_TO,,Louise,1639994604423,
KUUR_0000001305,*ST Nivolumab stalen 240 mg Q2W,24,,0.30,APPROVED,EQUAL,Louise,1639994605108,35803677,Nivolumab monotherapy,Regimen,MAPS_TO,,Louise,1639994604423,
KUUR_ZH00000521,*ST CA209-227 Nivolumab-Pemetrexed - ARM G/H,16,,0.24,UNCHECKED,UNREVIEWED,,0,35804770,Nivolumab monotherapy,Regimen,MAPS_TO,,Louise,1639991027665,
KUUR_0000002153,*ST Amivantamab PAA 1050 mg (pat < 80 kg)  - vanaf 2e cyclus,9,,0.24,APPROVED,EQUAL,Louise,1639991030608,905634,Amivantamab monotherapy,Regimen,MAPS_TO,,Louise,1639991027665, 
KUUR_0000002152,*ST Amivantamab PAA 1050 mg (pat < 80 kg)  - 1e cyclus,2,,0.24,APPROVED,EQUAL,Louise,1639991030608,905634,Amivantamab monotherapy,Regimen,MAPS_TO,,Louise,1639991027665, 
KUUR_ZH00000043,*CAP,6,,0.24,APPROVED,EQUAL,Louise,1639991030608,35804621,CAP,Regimen,MAPS_TO,,Louise,1639991027665, 
KUUR_ZH00000258,*Paclitaxel Weekly 80 - 2/3W - Cyclus 1,1,,0.24,APPROVED,EQUAL,Louise,1639991030608,35804166,Paclitaxel monotherapy,Regimen,MAPS_TO,,Louise,1639991027665,
